capital_invertido;provincia;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;total_activo;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;publicidad;uso_de_software;sobrevive_2años
2000;1501;1311314;78022;336116;759488;6;6976265;2;2;False;False;True;False;False;False;False;False;True;True;False;True
1545;1501;446131;812102;1709799;2521901;10;4880853;1;1;False;False;False;False;False;False;True;False;False;True;False;True
839652;1501;433164;0;1307388;1508342;4;7971058;1;1;False;False;False;False;False;False;True;False;False;True;False;True
15000;1501;207766;1950;1595660;2339317;5;5670809;1;1;False;False;False;False;False;False;True;False;False;True;False;True
435425;1501;1322784;65351;2017482;2082833;4;4617292;1;1;False;False;False;False;False;False;True;False;False;True;False;False
5000;1501;488838;7083;3377661;3384744;5;3921009;1;1;False;False;False;False;False;False;True;False;False;False;False;True
397941;1501;139121;0;454352;1729599;1;3268218;1;1;False;False;False;False;False;False;True;False;False;False;False;True
494190;1501;606242;2108178;5865724.375;11533479.75;6;2212953;1;1;False;False;False;False;False;False;True;False;False;True;True;True
400000;1501;1039755;115859;3805921;3921780;8;6758216;7;1;False;False;False;False;False;True;False;False;False;False;False;True
10122;1501;450005;671363;989867;1661230;3;5639141;2;1;False;False;True;False;False;False;False;False;False;True;False;True
1200000;1501;793823;515191;5715884;6231075;12;6243614;1;1;False;False;False;False;False;False;True;False;False;False;True;True
656025;1501;951430;2868871;3934284;6803155;6;8939317;7;1;False;False;False;False;False;True;False;False;False;True;False;True
500000;1501;684789;656696;4052645;7290202;16;7513379;7;1;False;False;False;False;False;True;False;False;False;False;True;True
1050000;1501;1225270;2926928;1510272;4437200;8;8108752;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;819080;0;1582375;2938415;6;6860831;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1050000;1501;819080;0;1582375;2938415;6;6860831;0;0;True;True;True;True;True;True;True;True;True;True;False;True
18158;1501;846320;0;4584782;4788635;4;4305097;1;1;False;False;False;False;False;False;True;False;False;False;False;True
20292;1501;663873;514714;1647734;2162448;8;7033854;1;1;False;False;False;False;False;False;True;False;False;True;True;True
70000;1501;1063875;0;1945717;3211560;19;5314181;1;1;False;False;False;False;False;False;True;False;False;True;False;True
71000;1501;443891;34695;2211986;2246681;2;4505744;1;1;False;False;False;False;False;False;True;False;False;True;True;True
1153902;1501;1866009;1134268;2815837;3989516;4;7757618;1;1;False;False;False;False;False;False;True;False;False;True;True;True
1037275;1501;1781834;1180260;4107222;6024754;19;8990854;1;1;False;False;False;False;False;False;True;False;False;True;True;True
2139000;1501;306041;1866480;3581530;7300590;18;6998547;1;2;False;True;False;False;False;False;True;False;False;True;True;True
613025;1501;643215;514628;1559277;2073905;24;7275980;4;2;False;True;False;False;False;False;False;False;True;True;False;True
240370;1501;489164;17773;1588839;1606612;8;3622038;1;1;False;False;False;False;False;False;True;False;False;False;True;True
584007;1501;1325883;518904;3694549;4350546;6;7878645;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1289895;1501;1563127;1702325;1922021;3624346;14;7095754;1;1;False;False;False;False;False;False;True;False;False;False;False;True
855627;1501;1617003;292894;2270019;4304378;11;4032706;2;2;False;False;True;False;False;False;False;False;True;False;False;True
201574;1501;822775;1023827;400828;1424655;22;7356757;1;2;False;False;False;False;False;False;True;False;True;False;False;True
470000;1501;536350;1559004;809934;2368938;24;3755874;1;1;False;False;False;False;False;False;True;False;False;True;False;True
10000;1501;2647055;220488;1840721;2061209;9;9059630;7;1;False;False;False;False;False;True;False;False;False;True;True;True
1373840;1501;829385;5277292;5865724.375;11533479.75;7;9042332;7;1;False;False;False;False;False;True;False;False;False;False;False;True
934619;1501;1106492;102238;5259275;5361513;17;4202345;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;1151888;815889;4367383;5183272;8;8913197;1;3;True;False;False;False;False;False;True;False;True;False;False;True
1500000;1501;2407530;3833849;4238039;8071888;8;8115514;4;3;False;False;False;False;False;False;True;False;True;False;True;True
2478553;1501;3281143.25;5277292;0;8126580;4;8242772;3;3;True;True;False;True;False;False;False;False;False;True;False;True
250000;1501;1199703;265991;1701958;1967949;4;6730697;9;0;False;False;False;False;False;False;False;False;False;False;False;False
2000;1501;91732;515504;661448;1176952;3;2276381;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2478553;1501;3281143.25;4807408;3139198;8776919;13;8503886;2;2;False;False;True;False;False;False;False;False;True;False;True;True
909091;1501;1207940;811359;529939;3708095;17;2541291;1;1;False;False;False;False;False;False;True;False;False;True;False;True
237504;1501;1855458;968549;3100591;4069140;16;5526908;1;1;False;False;False;False;False;False;True;False;False;False;True;True
1305665;1501;3281143.25;2627148;3830688;6489625;21;6494423;1;1;False;False;False;False;False;False;True;False;False;False;True;True
442000;1501;372698;234746;838170;1072916;3;2557157;9;1;False;False;False;False;False;False;True;False;False;False;True;False
0;1501;0;1640833;5865724.375;9657849;49;2;9;1;False;False;False;False;False;False;False;True;False;False;False;True
1365468;1501;1153248;110518;1799523;2766511;10;4441051;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2478553;1501;1059467;5277292;5865724.375;11533479.75;17;7156350;1;3;False;False;True;False;False;False;True;False;True;False;False;True
2478553;1501;1059467;5277292;5865724.375;11533479.75;17;7156350;0;0;True;True;True;True;True;True;True;True;True;False;True;True
390000;1501;652192;1285;1755447;1756732;5;4918686;1;1;False;False;False;False;False;False;True;False;False;False;False;False
137100;1501;156427;0;110577;110577;3;5128365;1;1;False;False;False;False;False;False;True;False;False;True;False;False
1300000;1501;2458040;4510498;5865724.375;10763026;17;8868483;5;3;True;False;False;False;False;False;True;False;True;True;True;True
2478553;1501;105576;5277292;5865724.375;11533479.75;85;408195;3;1;True;False;False;False;False;False;False;False;False;False;True;True
2478553;1501;0;5277292;5865724.375;11533479.75;88;0;9;0;False;False;False;False;False;False;False;False;False;True;True;True
494952;1501;1184812;0;2567007;2567007;17;6313668;7;1;False;False;False;False;False;True;False;False;False;False;False;True
1500000;1501;3027087;1962594;5799504;7762098;13;7823692;5;3;False;False;False;True;False;True;False;False;True;True;True;True
2478553;1501;1430541;1140318;5555557;6695875;4;7203357;4;2;False;True;True;False;False;False;False;False;False;True;False;True
600000;1501;2475727;718034;293476;1830328;25;7443813;7;1;False;False;False;False;False;True;False;False;False;True;True;False
2478553;1501;2410065;686423;4222198;5150916;21;8950026;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1640060;1501;656787;1755426;2107026;4252199;5;2193223;5;1;False;False;False;False;False;False;False;False;True;False;False;True
650000;1501;577582;168955;3253789;3422744;6;6517130;1;2;False;False;True;False;False;False;True;False;False;False;True;True
650000;1501;2808270;374890;3991064;4365954;11;9024764;1;1;False;False;False;False;False;False;True;False;False;True;False;True
224256;1501;1390910;1172923;1209871;2566461;42;8181338;1;2;False;False;False;True;False;False;True;False;False;False;True;False
416224;1501;797052;1207967;617371;2347018;5;8588056;1;1;False;False;False;False;False;False;True;False;False;False;False;False
416224;1501;797052;1207967;617371;2347018;11;8588056;0;0;True;True;True;True;True;True;True;True;True;False;False;False
84600;1501;1672112;6940;2431355;2438295;3;7983117;1;1;False;False;False;False;False;False;True;False;False;True;False;True
84600;1501;624406;20600;2679075;2699675;3;4809168;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1050200;1501;2473685;5277292;2503334;11533479.75;17;8667765;1;1;False;False;False;False;False;False;True;False;False;True;False;True
673714;1501;1439379;4602196;1287789;5889985;13;5563230;5;3;False;True;False;False;False;False;True;False;True;True;False;True
250000;1501;704374;2118961;986461;3105422;6;3612172;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2478553;1501;1668142;5277292;155498;5653328;5;7238127;4;2;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;1668142;5277292;155498;5653328;5;7238127;0;0;True;True;True;True;True;True;True;True;True;True;False;False
20000;1501;618128;1857772;895963;2753735;18;3050919;1;1;False;False;False;False;False;False;True;False;False;True;False;True
413361;1501;93333;2425040;0;2389804;9;6096165;9;0;False;False;False;False;False;False;False;False;False;False;True;True
1000;1501;1339812;221659;1154119;1375778;2;7990109;7;1;False;False;False;False;False;True;False;False;False;True;True;True
295000;1501;1581147;909662;848699;1758361;26;4417618;9;1;False;False;False;False;False;False;False;False;True;True;False;False
1208506;1501;450634;186142;2901867;3088009;13;4959024;1;1;False;False;False;False;False;False;True;False;False;False;True;True
9000;1501;3281143.25;2426806;4872475;8430624;25;9075798;3;1;True;False;False;False;False;False;False;False;False;False;True;True
900500;1501;804932;283174;1215887;2466789;10;7129948;7;1;False;False;False;False;False;True;False;False;False;False;False;True
900500;1501;603312;790474;1529982;2320456;8;5489041;1;1;False;False;False;False;False;False;True;False;False;True;False;True
99843;1501;458159;764656;1628082;2403016;8;2417811;1;1;False;False;False;False;False;False;True;False;False;False;False;True
163791;1501;508774;10148;1056488;1066636;8;5220489;1;1;False;False;False;False;False;False;True;False;False;True;False;False
401220;1501;1775388;428371;1513134;2034913;21;4176929;1;1;False;False;False;False;False;False;True;False;False;True;False;False
1118269;1501;2349324;2384799;3514645;5899444;18;5974657;1;1;False;False;False;False;False;False;True;False;False;False;False;True
100000;1501;157202;1498535;38302;1536837;5;2906870;1;1;False;False;False;False;False;False;True;False;False;True;False;False
360474;1501;403390;145431;1087603;1621274;4;2892143;7;1;False;False;False;False;False;True;False;False;False;True;False;False
2083333;1501;271663;1144268;5514072;6708920;4;2746919;1;1;False;False;False;False;False;False;True;False;False;False;True;True
873334;1501;3281143.25;0;2233755;2384221;7;8467941;1;3;False;False;True;False;False;False;True;False;True;True;False;True
500000;1501;3281143.25;5277292;3266350;11533479.75;19;7546764;4;3;False;True;False;False;True;False;True;False;False;False;True;True
1318244;1501;982457;2671386;2094584;4815919;30;982458;1;3;False;False;False;True;False;False;True;False;True;True;True;True
6993;1501;544240;189415;1210932;1400347;9;2388807;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2000000;1501;2417847;318081;5865724.375;7675349;12;3740052;3;2;True;False;False;False;False;False;False;False;True;False;False;True
2478553;1501;18206;4226404;2722769;7033015;17;774981;3;2;True;False;False;False;False;False;False;False;True;True;True;True
285230;1501;822883;325211;1303497;1628708;11;2400768;1;1;False;False;False;False;False;False;True;False;False;True;False;True
1506470;1501;353929;3711643;1828841;5540484;2;2309239;1;1;False;False;False;False;False;False;True;False;False;False;False;True
1696804;1501;502850;431568;2959125;4620467;6;2934304;1;1;False;False;False;False;False;False;True;False;False;True;False;True
300000;1501;3281143.25;2997520;5865724.375;11533479.75;19;7661464;9;2;True;False;False;False;False;False;True;False;False;False;False;True
758000;1501;1365375;38587;1052229;1549579;21;3798262;2;1;False;False;True;False;False;False;False;False;False;False;False;True
2478553;1501;1613938;1629245;1405506;3034751;12;6719285;1;1;False;False;False;False;False;False;True;False;False;True;True;True
800000;1501;851105;1459714;1758322;3218036;10;6180753;1;1;False;False;False;False;False;False;True;False;False;True;False;True
2285785;1501;3272369;2094305;2698606;6347574;12;6841224;4;1;False;True;False;False;False;False;False;False;False;True;False;True
27317;1501;3281143.25;79361;2138490;2217851;20;6203849;1;1;False;False;False;False;False;False;True;False;False;True;False;True
64461;1501;1148092;497930;2845973;3411662;4;3422430;5;4;False;True;True;False;False;False;True;False;True;False;False;True
174311;1501;2066163;1321269;3563516;7198035;14;4388161;1;1;False;False;False;False;False;False;True;False;False;True;False;True
713000;1501;1849788;1028418;712976;1744357;19;7947299;1;1;False;False;False;False;False;False;True;False;False;False;False;True
421791;1501;932768;263353;755608;4721805;12;3242692;1;1;False;False;False;False;False;False;True;False;False;False;True;True
745071;1501;935464;431385;2757101;3188486;9;8121345;1;2;False;False;True;False;False;False;True;False;False;True;False;True
581096;1501;943009;651901;4117892;5242850;9;4145198;1;1;False;False;False;False;False;False;True;False;False;False;False;True
2478553;1501;1509966;5277292;4608361;10150854;9;6025419;4;4;True;True;False;True;False;False;False;False;True;True;False;True
262618;1501;727241;0;910257;987333;7;2749192;6;3;False;False;False;True;False;False;True;False;True;True;False;False
340000;1501;1005759;1252810;1578836;2831646;19;7132585;9;2;True;False;False;False;False;False;False;False;True;False;False;True
