activo_corriente;capital_invertido;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;provincia;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;publicidad;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;uso_de_software;sobrevive_2años
1245059;2478552.625;1489984;0;1926161;1501;147329;2688377;460772.5;2688377;5;9035089;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
2622148;1000;251946;2759052;266859;1501;145731;3025911;0;3025911;6;7844712;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
99219;861187;501367;154265;207361;1501;168919;361626;0;361626;8;6977010;2;3;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
2429165;10000;433527;1397311;1094980;1501;0;2492291;0;2492291;9;4998398;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1211964;500;655828;38629;1177121;1501;0;1215750;0;1215750;3;6262975;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;2478552.625;0;5277292.25;1426409;1501;326647.5;11533479.75;460772.5;11533479.75;6;52199;9;3;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE
1603627;92760;1169671;486881;1274083;1501;0;1760964;0;1760964;10;2745237;6;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
5597297;2478552.625;3281143.25;5277292.25;5252111;1501;92927;11533479.75;460772.5;11533479.75;43;8002967;1;3;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
5218120;1250000;1198374;2951475;2723453;1501;0;5674928;0;5674928;14;7714406;3;3;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE
428975;6000;236514;15914;470123;1501;0;486037;0;486037;7;2406146;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1560355;539300;1465166;1298520;999649;1501;0;2298169;0;2298169;11;3653398;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
618913;1000;647846;1182464;0;1501;1556;631938;0;631938;12;3274857;2;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
1207948;174000;603203;399501;1710494;1501;0;2908879;460772.5;2908879;4;5590614;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
495273;192000;1231450;473365;1019432;1501;14289;1492797;0;1492797;16;2271233;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2542970;2478552.625;1710025;4902562;4759184;1501;0;9661746;0;9661746;14;5071903;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1721830;14311;530335;1647953;177552;1501;54;1825505;0;1825505;8;2708591;1;3;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
1093504;500075;551319;1383367;627891;1501;0;2011258;0;2011258;7;5081889;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
249237;260000;837616;128684;952880;1501;70;1229037;147473;1229037;6;5184877;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
7083149;2478552.625;3281143.25;4132156;3352012;1501;164290;7484168;0;7484168;60;8723460;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
4177052;819930;761856;3472417;1390322;1501;0;4862739;0;4862739;11;7434211;1;3;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
1124036;868873;1134076;235300;1564281;1501;15;1799581;0;1799581;6;2968180;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE
314937;20000;668735;103867;360517;1501;82;464384;0;464384;10;2646963;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3862516;125700;500025;3209831;673222;1501;14;3883053;0;3883053;5;6090430;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
5155332;468297;2144291;5277292.25;0;1501;5726;5257072;0;5257072;13;5023338;1;3;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
8158540.75;1650711;538807;5277292.25;2875536;1501;11890;10747162;0;10747162;3;6317853;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
899951;313220;280440;2826485;371911;1501;0;3198396;0;3198396;3;2432351;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
236941;1001000;180500;355603;1316534;1501;8647;1672137;0;1672137;4;3242891;1;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
277240;365500;277223;55766;634962;1501;0;690728;0;690728;2;2311644;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1283637;80000;259698;1293146;175204;1501;51939;1468350;0;1468350;2;4210183;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2959807;2478552.625;1450250;1785864;4460844;1501;326647.5;6472927;226219;6472927;6;8262034;6;1;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE
1059404;242000;730242;370076;828831;1501;0;1198907;0;1198907;7;7250890;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1025667;873000;209753;49917;978712;1501;8;1028629;0;1028629;2;8131141;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3063735;10000;3021345;5277292.25;0;1501;1;5378993;277056;5378993;41;8579051;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1692598;3000;1283462;164299;1791004;1501;326647.5;1955314;11;1955314;1;8466660;9;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE
1983095;3000;805888;269320;1888444;1501;1091;2157771;7;2157771;8;6420523;9;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
7779293;162560;157051;0;5865724.375;1501;28367;7829293;0;7829293;1;7795417;5;4;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE
8158540.75;2478552.625;3281143.25;5277292.25;5865724.375;1501;326647.5;11533479.75;0;11533479.75;15;7551952;5;5;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE
5153985;1024;3281143.25;1061905;5865724.375;1501;326647.5;9149579;0;9149579;8;8174796;9;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
4636645;458255;3281143.25;2468338;2314614;1501;326647.5;4967188;184236;4967188;39;8360786;1;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
6090205;350000;1347216;5277292.25;905431;1501;326647.5;6323609;0;6323609;8;7250893;1;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE
5120758;350000;1056954;3947562;1367358;1501;326647.5;5314920;0;5314920;14;5806516;4;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
6231832;310221;2521426;867193;4503893;1501;326647.5;6421453;460772.5;6421453;7;8707150;2;3;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
2076341;300000;1432279;1584195;494614;1501;326647.5;2078809;0;2078809;29;7244141;1;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE
2193264;280000;725404;707459;1508624;1501;399;2216083;0;2216083;5;4840733;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
4678770;521000;2071409;5277292.25;0;1501;326647.5;4797940;0;4797940;14;7529461;3;2;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
3550191;1516400;1494990;3487374;134939;1501;326647.5;3622313;0;3622313;11;5746427;3;2;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
2246843;793150;1933098;1407966;1146778;1501;326647.5;2554744;0;2554744;19;8394213;9;3;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE
956147;145000;517257;1229908;1456007;1501;53925;2685915;0;2685915;5;2128732;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
2846248;502365;1911247;1828306;1650088;1501;326647.5;3478394;0;3478394;10;7698524;9;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE
1829496;4000;261801;976992;78652;1501;100579;1829496;460772.5;1829496;3;7358810;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
1385036;50000;653093;282558;888890;1501;0;2499693;460772.5;2499693;4;3318495;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1434961;441947;727938;530424;1513914;1501;0;2044338;0;2044338;0;6784570;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;3500;672224;5277292.25;0;1501;326647.5;11533479.75;0;11533479.75;2;2446985;4;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1590318;50000;242176;1030241;627218;1501;14505;1657459;0;1657459;3;2690847;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1643314;12200;634475;721585;2298077;1501;114138;3019662;0;3019662;7;3691687;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2563043;52450;963751;658369;2017409;1501;0;2675778;0;2675778;8;4715610;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1165332;299163;633527;770667;432752;1501;35345;1203419;0;1203419;23;2611190;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
324274;100000;159926;137550;325363;1501;0;462913;0;462913;7;5604594;7;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
778457;2000;329242;96227;822997;1501;0;984128;64904;984128;7;4536742;5;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1006039;60000;275859;5222;1009351;1501;0;1014573;0;1014573;2;4205166;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
701895;2400;339364;54748;732575;1501;0;787323;0;787323;6;3904695;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
6418860;500000;646444;4709434;1713940;1501;0;6423374;0;6423374;5;5741198;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3527254;795608;1142412;2684387;1058555;1501;0;3742942;0;3742942;11;4742194;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
290327;6000;547687;39597;282812;1501;0;322409;0;322409;6;5847617;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
2614667;13800;1328484;947691;1330468;1501;0;2632891;354732;2632891;2;4009407;5;2;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
86024;20000;473717;453369;471368;1501;0;924737;0;924737;9;3290182;1;2;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
8158540.75;0;415253;5277292.25;1985035;1501;326647.5;9484233;148959;9484233;1;6554075;2;4;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
2137716;10000;3281143.25;564461;1573255;1501;0;2137716;0;2137716;9;8556033;4;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1112874;10000;666442;35132;1097470;1501;0;1132602;0;1132602;8;4708314;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2407510;1126980;245810;2614015;1898128;1501;7;4512143;0;4512143;4;4890181;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1378201;310191;858434;65363;1394768;1501;340;1471343;11212;1471343;11;4022557;9;2;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
2575031;130000;3281143.25;1934443;863746;1501;4685;2798189;0;2798189;23;7435398;4;1;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1396654;15000;247425;271856;359974;1501;11857;1607744;460772.5;1607744;10;2298395;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
3215993;180000;817072;2446664;2844366;1501;0;5291030;0;5291030;7;3613246;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1918085;71250;400709;661070;1453659;1501;0;2114729;0;2114729;15;4238827;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
909659;20000;856952;731669;265588;1501;0;997257;0;997257;30;2625133;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
3568925;194336;2281587;2466585;1383674;1501;7903;3850259;0;3850259;18;5332234;6;1;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
4088549;0;1119937;3540308;2009531;1501;326647.5;5549839;0;5549839;10;7602437;1;2;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
165870;2000;586433;4361;167546;1501;0;171907;0;171907;2;3674734;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1728733;479000;800884;2023157;1199457;1501;15485;3222614;0;3222614;6;3543639;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1322473;302060;1138554;1348747;15217;1501;21;1363964;0;1363964;5;4264077;2;2;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
8158540.75;2478552.625;0;5277292.25;5865724.375;1501;18762;11533479.75;460772.5;11533479.75;31;4875936;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
1243734;41294;1270527;1361099;433329;1501;0;1794428;0;1794428;8;4893553;5;3;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
1847979;200000;902481;792378;1058912;1501;5589;1851290;0;1851290;4;6158789;3;1;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1036969;30000;577440;681296;645454;1501;2048;1326750;0;1326750;17;2122643;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1244858;1015376;821987;2202003;0;1501;17890;1903643;0;1903643;8;2593110;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
255338;5000;701543;53633;345383;1501;0;399016;0;399016;7;2922705;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
8158540.75;0;774379;5277292.25;5865724.375;1501;326647.5;11533479.75;0;11533479.75;6;4524419;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
8158540.75;2478552.625;1235136;5277292.25;5865724.375;1501;93532;11533479.75;460772.5;11533479.75;18;2122710;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
843567;1005000;953219;404100;1566905;1501;0;1971005;0;1971005;6;4582305;1;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE
235429;5680;484034;270055;563476;1501;0;932683;99152;932683;5;2420172;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
925981;50000;32825;197053;970426;1501;0;1167479;0;1167479;4;2427920;6;2;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
2283166;3000;1353556;2478416;0;1501;1501;2292070;0;2292070;8;4254225;1;3;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
907440;83000;848717;722940;245864;1501;0;968804;0;968804;13;8868794;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
445856;10000;1094773;149472;303252;1501;0;452724;0;452724;10;2553441;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
8158540.75;567593;1211541;5277292.25;0;1501;0;9989370;0;9989370;7;8681558;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
119858;0;120858;0;119858;1501;0;119858;0;119858;1;2482551;2;1;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
3651452;667899;568676;3140990;1057693;1501;287152;4198683;0;4198683;10;8123939;2;1;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
496493;305000;756814;185387;534734;1501;0;720121;0;720121;10;3005230;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
699003;10000;1426954;434092;407463;1501;0;841555;0;841555;6;2591704;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1842274;5000;596969;1759982;339751;1501;44658;2099733;0;2099733;10;2349133;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
743247;100000;315727;620;762819;1501;0;763439;0;763439;2;5013829;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2258458;5000;383616;1859033;399425;1501;50;2258458;0;2258458;1;4970373;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
4869686;140750;1396620;1133178;3067642;1501;25740;4960388;460772.5;4960388;16;5938012;4;1;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
1130351;200000;575583;359716;1077203;1501;34780;1436919;0;1436919;12;5537984;5;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE
139908;130000;0;67840;954101;1507;326647.5;3642729;460772.5;3642729;9;6673252;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1033486;825652;3281143.25;2171406;1373241;1508;1;3544647;0;3544647;12;6466162;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
639127;1133506;381610;1038333;440875;1501;5;1575881;96673;1575881;8;2064089;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
492627;114326;1112070;23808;1625900;1501;105175;1649708;0;1649708;9;7409914;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
4148493;761653;1576378;3302680;906512;1501;4981;4209192;0;4209192;30;3552755;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
5312343;1098000;533323;4321225;2869840;1501;326647.5;7191065;0;7191065;11;7140045;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2739533;915569;2380013;0;2853445;1501;0;2860880;7435;2860880;28;7930043;3;2;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
903665;692500;3111803;2099809;1191536;1501;0;3291345;0;3291345;5;7861358;6;2;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
2230734;287109;1999530;1413546;1445441;1501;0;2858987;0;2858987;11;8303932;1;3;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1332276;298500;1013396;143904;1360722;1501;0;1504626;0;1504626;7;7118439;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
3840042;970100;175383;0;1353472;1501;0;4251713;460772.5;4251713;1;8823132;9;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
2062804;313807;912499;2827737;1926759;1501;0;4754496;0;4754496;11;6364984;2;4;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE
233768;22000;179861;0;156547;1501;0;237523;80976;237523;9;5236541;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
867034;802875;784463;366237;1680611;1501;11;3105821;460772.5;3105821;9;4633469;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1293439;350000;923645;0;1057455;1501;0;2180786;460772.5;2180786;3;5966747;9;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
1412562;20000;787628;0;1523218;1501;0;1523218;0;1523218;2;6172542;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
905856;21000;565076;0;932372;1501;0;1265545;333173;1265545;6;6398495;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1156470;366887;397609;384141;1453759;1501;0;1837900;0;1837900;4;5478266;7;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
2145372;50000;3281143.25;2058778;1063428;1501;2856;3122206;0;3122206;69;8947408;9;0;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
4719935;1000000;3281143.25;4342308;2366014;1501;1494;6708322;0;6708322;11;5753959;4;1;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
1229681;31000;402139;0;1415363;1501;0;1714638;299275;1714638;6;6613864;7;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
2803564;505000;1480137;1840941;1334621;1501;31913;3175562;0;3175562;24;7576490;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE
2729018;206330;1086540;0;1209104;1501;0;2760096;460772.5;2760096;17;8306884;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
2644108;294500;3281143.25;1283644;822664;1501;1593;3273767;460772.5;3273767;9;6121360;4;1;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
728151;651000;845892;569767;1147640;1501;13039;1901935;184528;1901935;16;8257010;1;1;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE
2090866;81000;701741;1719640;468079;1501;2424;2187719;0;2187719;14;6095832;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
1695551;400000;435616;637905;1622484;1509;0;3421338;460772.5;3421338;4;7184651;1;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE
