activo_corriente;capital_invertido;gastos_por_prestamos;deudas_corto_plazo;patrimonio_empresa;provincia;ganancia_operativa;total_activo;deudas_largo_plazo;total_pasivo_y_patrimonio;numero_empleados;ventas_netas;canal_principal;cantidad_canales_venta;publicidad;vende_por_catalogo;vende_con_comisionistas;vende_a_domicilio;vende_en_linea;vende_en_ferias;vende_en_maquinas_venta;vende_en_tienda;otros_medios_venta;vende_por_telefono;usa_ventas_comisionistas;uso_de_software;ventas_ventas_comisionistas;sobrevive_2años
2076341;300000;1432279;1584195;494614;1501;335499;2078809;0;2078809;29;7244141;ventas_mostrador;2;1;0;0;0;0;0;0;1;0;1;0;1;0;0
2193264;280000;725404;707459;1508624;1501;399;2216083;0;2216083;5;4840733;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1
4678770;521000;2071409;5451818;-653878;1501;577729;4797940;0;4797940;14;7529461;ventas_catalogo;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1
3550191;1516400;1494990;3487374;134939;1501;565885;3622313;0;3622313;11;5746427;ventas_catalogo;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0
2246843;793150;1933098;1407966;1146778;1501;509062;2554744;0;2554744;19;8394213;ventas_otros;3;1;0;0;0;0;0;0;1;1;1;0;0;0;1
956147;145000;517257;1229908;1456007;1501;53925;2685915;0;2685915;5;2128732;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2846248;502365;1911247;1828306;1650088;1501;623234;3478394;0;3478394;10;7698524;ventas_otros;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0
1829496;4000;261801;976992;78652;1501;100579;1829496;773852;1829496;3;7358810;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0
1385036;50000;653093;282558;888890;1501;0;2499693;1328245;2499693;4;3318495;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1434961;441947;727938;530424;1513914;1501;0;2044338;0;2044338;0;6784570;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13094722;3500;672224;20336810;-6897760;1501;597032;13439050;0;13439050;2;2446985;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1590318;50000;242176;1030241;627218;1501;14505;1657459;0;1657459;3;2690847;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1643314;12200;634475;721585;2298077;1501;114138;3019662;0;3019662;7;3691687;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2563043;52450;963751;658369;2017409;1501;0;2675778;0;2675778;8;4715610;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1165332;299163;633527;770667;432752;1501;35345;1203419;0;1203419;23;2611190;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
324274;100000;159926;137550;325363;1501;0;462913;0;462913;7;5604594;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
778457;2000;329242;96227;822997;1501;0;984128;64904;984128;7;4536742;ventas_telefono;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1006039;60000;275859;5222;1009351;1501;0;1014573;0;1014573;2;4205166;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
701895;2400;339364;54748;732575;1501;0;787323;0;787323;6;3904695;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6418860;500000;646444;4709434;1713940;1501;0;6423374;0;6423374;5;5741198;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3527254;795608;1142412;2684387;1058555;1501;0;3742942;0;3742942;11;4742194;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
290327;6000;547687;39597;282812;1501;0;322409;0;322409;6;5847617;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2614667;13800;1328484;947691;1330468;1501;0;2632891;354732;2632891;2;4009407;ventas_telefono;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0
86024;20000;473717;453369;471368;1501;0;924737;0;924737;9;3290182;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0
9095842;0;415253;7350239;1985035;1501;701212;9484233;148959;9484233;1;6554075;ventas_domicilio;4;1;1;0;1;0;1;0;0;0;1;0;0;0;0
2137716;10000;7773019;564461;1573255;1501;0;2137716;0;2137716;9;8556033;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1112874;10000;666442;35132;1097470;1501;0;1132602;0;1132602;8;4708314;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2407510;1126980;245810;2614015;1898128;1501;7;4512143;0;4512143;4;4890181;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1378201;310191;858434;65363;1394768;1501;340;1471343;11212;1471343;11;4022557;ventas_otros;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0
2575031;130000;7476472;1934443;863746;1501;4685;2798189;0;2798189;23;7435398;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
1396654;15000;247425;271856;359974;1501;11857;1607744;975914;1607744;10;2298395;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3215993;180000;817072;2446664;2844366;1501;0;5291030;0;5291030;7;3613246;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1918085;71250;400709;661070;1453659;1501;0;2114729;0;2114729;15;4238827;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
909659;20000;856952;731669;265588;1501;0;997257;0;997257;30;2625133;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3568925;194336;2281587;2466585;1383674;1501;7903;3850259;0;3850259;18;5332234;ventas_ecommerce;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1
4088549;0;1119937;3540308;2009531;1501;488180;5549839;0;5549839;10;7602437;ventas_mostrador;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0
165870;2000;586433;4361;167546;1501;0;171907;0;171907;2;3674734;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
1728733;479000;800884;2023157;1199457;1501;15485;3222614;0;3222614;6;3543639;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1322473;302060;1138554;1348747;15217;1501;21;1363964;0;1363964;5;4264077;ventas_domicilio;2;1;1;0;1;0;0;0;0;0;0;0;1;0;0
19820227;40965195;-2187945;12496045;41568530;1501;18762;68195972;14131397;68195972;31;4875936;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
1243734;41294;1270527;1361099;433329;1501;0;1794428;0;1794428;8;4893553;ventas_telefono;3;1;1;0;0;1;0;0;0;0;1;0;0;0;0
1847979;200000;902481;792378;1058912;1501;5589;1851290;0;1851290;4;6158789;ventas_catalogo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1036969;30000;577440;681296;645454;1501;2048;1326750;0;1326750;17;2122643;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1244858;1015376;821987;2202003;-298360;1501;17890;1903643;0;1903643;8;2593110;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
255338;5000;701543;53633;345383;1501;0;399016;0;399016;7;2922705;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
91327189;0;774379;83890212;7448010;1501;4593310;91338222;0;91338222;6;4524419;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
78156543;6500000;1235136;65703034;10013057;1501;93532;78164938;2448847;78164938;18;2122710;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1
843567;1005000;953219;404100;1566905;1501;0;1971005;0;1971005;6;4582305;ventas_mostrador;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1
235429;5680;484034;270055;563476;1501;0;932683;99152;932683;5;2420172;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
925981;50000;32825;197053;970426;1501;0;1167479;0;1167479;4;2427920;ventas_ecommerce;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0
2283166;3000;1353556;2478416;-186346;1501;1501;2292070;0;2292070;8;4254225;ventas_mostrador;3;1;1;0;0;0;1;0;1;0;0;0;0;0;0
907440;83000;848717;722940;245864;1501;0;968804;0;968804;13;8868794;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
445856;10000;1094773;149472;303252;1501;0;452724;0;452724;10;2553441;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
9710340;567593;1211541;10233389;-244019;1501;-112886;9989370;0;9989370;7;8681558;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
119858;0;120858;0;119858;1501;0;119858;0;119858;1;2482551;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
3651452;667899;568676;3140990;1057693;1501;287152;4198683;0;4198683;10;8123939;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0
496493;305000;756814;185387;534734;1501;0;720121;0;720121;10;3005230;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
699003;10000;1426954;434092;407463;1501;0;841555;0;841555;6;2591704;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1842274;5000;596969;1759982;339751;1501;44658;2099733;0;2099733;10;2349133;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
743247;100000;315727;620;762819;1501;0;763439;0;763439;2;5013829;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2258458;5000;383616;1859033;399425;1501;50;2258458;0;2258458;1;4970373;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4869686;140750;1396620;1133178;3067642;1501;25740;4960388;759568;4960388;16;5938012;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1
1130351;200000;575583;359716;1077203;1501;34780;1436919;0;1436919;12;5537984;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
139908;130000;-924044;67840;954101;1507;1165160;3642729;2620788;3642729;9;6673252;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1033486;825652;6497281;2171406;1373241;1508;1;3544647;0;3544647;12;6466162;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
639127;1133506;381610;1038333;440875;1501;5;1575881;96673;1575881;8;2064089;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
492627;114326;1112070;23808;1625900;1501;105175;1649708;0;1649708;9;7409914;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
4148493;761653;1576378;3302680;906512;1501;4981;4209192;0;4209192;30;3552755;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
5312343;1098000;533323;4321225;2869840;1501;1894066;7191065;0;7191065;11;7140045;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2739533;915569;2380013;0;2853445;1501;0;2860880;7435;2860880;28;7930043;ventas_catalogo;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0
903665;692500;3111803;2099809;1191536;1501;0;3291345;0;3291345;5;7861358;ventas_ecommerce;2;1;0;0;0;1;0;0;1;0;0;0;0;0;1
2230734;287109;1999530;1413546;1445441;1501;0;2858987;0;2858987;11;8303932;ventas_mostrador;3;1;0;1;1;0;0;0;1;0;0;0;0;0;0
1332276;298500;1013396;143904;1360722;1501;0;1504626;0;1504626;7;7118439;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1
3840042;970100;175383;0;1353472;1501;0;4251713;2898241;4251713;1;8823132;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2062804;313807;912499;2827737;1926759;1501;0;4754496;0;4754496;11;6364984;ventas_domicilio;4;0;0;1;1;0;0;0;1;0;1;0;0;0;0
233768;22000;179861;0;156547;1501;0;237523;80976;237523;9;5236541;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
867034;802875;784463;366237;1680611;1501;11;3105821;1058973;3105821;9;4633469;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1293439;350000;923645;0;1057455;1501;0;2180786;1123331;2180786;3;5966747;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1412562;20000;787628;0;1523218;1501;0;1523218;0;1523218;2;6172542;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
905856;21000;565076;0;932372;1501;0;1265545;333173;1265545;6;6398495;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1156470;366887;397609;384141;1453759;1501;0;1837900;0;1837900;4;5478266;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2145372;50000;9087333;2058778;1063428;1501;2856;3122206;0;3122206;69;8947408;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
4719935;1000000;5752209;4342308;2366014;1501;1494;6708322;0;6708322;11;5753959;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1
1229681;31000;402139;0;1415363;1501;0;1714638;299275;1714638;6;6613864;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1
2803564;505000;1480137;1840941;1334621;1501;31913;3175562;0;3175562;24;7576490;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2729018;206330;1086540;0;1209104;1501;0;2760096;1550992;2760096;17;8306884;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2644108;294500;7040660;1283644;822664;1501;1593;3273767;1167459;3273767;9;6121360;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0
728151;651000;845892;569767;1147640;1501;13039;1901935;184528;1901935;16;8257010;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
2090866;81000;701741;1719640;468079;1501;2424;2187719;0;2187719;14;6095832;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1695551;400000;435616;637905;1622484;1509;0;3421338;1160949;3421338;4;7184651;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
995090;7300;256384;1049289;313786;1501;278;1363075;0;1363075;6;4337507;ventas_mostrador;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0
1380421;1454160;646266;360302;2402799;1501;12000;2763101;0;2763101;9;5326476;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
10582110;3000000;1609020;6504292;5385341;1501;0;14326985;2437352;14326985;11;5433895;ventas_catalogo;2;1;1;0;0;0;0;0;0;0;1;0;1;0;0
510867;18455;210232;86421;355339;1501;0;519043;77283;519043;4;2194065;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1745812;1374114;1137400;436242;2624788;1501;74450;3257532;196502;3257532;5;6216427;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2826218;464760;2240137;3243306;1062342;1501;14;4305648;0;4305648;30;4102867;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
784633;266669;1014866;281201;776206;1501;0;1131574;74167;1131574;6;5380738;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
12956861;452700;9014884;6981367;7826789;1501;18;14808156;0;14808156;22;5981569;ventas_domicilio;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0
2725447;718140;6006544;385345;2048343;1501;85342;3298166;864478;3298166;5;6612317;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
4875951;1905000;664326;3426567;2077001;1501;13;5503568;0;5503568;2;3929412;ventas_telefono;3;1;1;0;1;0;0;0;0;0;1;0;0;0;0
1398499;170000;334782;1791675;386466;1501;0;2178141;0;2178141;8;5035843;ventas_mostrador;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0
1341886;368540;517965;1036212;3009943;1501;0;4046155;0;4046155;15;3731822;ventas_domicilio;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2350867;101000;647810;1734958;1367244;1501;0;3102202;0;3102202;8;7125911;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
1238280;200000;472842;1248604;935796;1501;0;2184400;0;2184400;4;6438986;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1397105;1705687;637365;317953;2107398;1501;1;2425351;0;2425351;10;5575941;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1339647;77956;391696;318499;1197148;1501;0;1515647;0;1515647;3;3648774;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1443590;543000;713983;2723448;1164739;1501;1118923;3888187;0;3888187;5;5396863;ventas_mostrador;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1102733;108000;627777;1030927;314966;1501;0;1345893;0;1345893;6;7216985;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
138309;100000;499819;444080;1082823;1501;0;1526903;0;1526903;4;3962872;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3849285;811049;845044;3470276;2887205;1501;308039;6357481;0;6357481;3;5309922;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
271570;20300;1476347;361803;530569;1501;0;892372;0;892372;7;3957373;ventas_mostrador;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0
405463;205168;386062;354431;657273;1501;0;1043476;31772;1043476;5;6966210;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
2490997;300000;6637204;1996300;883308;1501;0;2879608;0;2879608;8;6637205;ventas_domicilio;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
1135652;250890;680532;172517;984747;1501;0;1157264;0;1157264;4;5737274;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2189455;980856;1743135;740594;2253226;1501;0;2993820;0;2993820;5;3803271;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
776150;51165;640218;272469;690244;1501;63559;962713;0;962713;12;5819738;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1915679;876386;1305557;512031;1195164;1501;12906;2040773;333578;2040773;19;5532152;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1432985;84900;302780;30197;1430038;1501;7;1460235;0;1460235;5;3747178;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
3441202;60000;2554595;1420030;2146814;1501;13;4783381;1216537;4783381;3;8791576;ventas_otros;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
422478;130000;208718;1557;442840;1501;0;444397;0;444397;1;2818505;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2474371;681150;378387;1948995;913648;1501;0;2862643;0;2862643;14;5654246;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1026683;122200;2584745;114336;1321380;1501;0;1435716;0;1435716;5;2619946;ventas_mostrador;3;0;0;0;0;1;1;0;1;0;0;0;0;0;0
427165;271000;522548;11601;609665;1501;0;981266;360000;981266;7;3295781;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2419845;324853;1257915;339130;1314189;1501;4;2946138;1292819;2946138;4;8764264;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2433170;160467;2472696;986927;2356081;1501;4128;4422229;1079221;4422229;5;6111492;ventas_comisionistas;2;0;0;1;0;1;0;0;0;0;0;0;0;0;1
3131808;4173850;3092475;1348562;4687314;1501;36316;7609118;1573242;7609118;38;5039574;ventas_comisionistas;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0
5383318;1641500;598030;5533183;3162225;1501;93369;8695408;0;8695408;10;2624403;ventas_ecommerce;3;0;1;0;0;1;0;0;0;0;1;0;0;0;0
2517444;468866;2325340;964654;2434552;1501;0;3399206;0;3399206;19;5369669;ventas_mostrador;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0
5395066;1824081;676621;2281959;3729460;1501;145697;6594755;583336;6594755;41;1373416;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
4910204;863459;987903;1952759;3408898;1501;75459;5361657;0;5361657;8;7386019;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1
1366960;30000;748150;474827;1075562;1501;0;1550389;0;1550389;11;2481425;ventas_otros;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3344245;290094;2256724;1226918;2151424;1501;31765;3378342;0;3378342;12;6654273;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
212383;300000;242020;111969;484732;1501;0;697201;100500;697201;7;2804868;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2597035;483020;547622;75195;1280435;1501;32;2834280;1478650;2834280;4;4383908;ventas_mostrador;3;0;0;0;0;1;0;0;1;0;1;0;0;0;0
437961;1031761;278943;1626254;1053794;1501;0;2680048;0;2680048;7;3733840;ventas_maquinas;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0
4911810;393430;2742080;2004676;4474631;1501;536;6630719;151412;6630719;14;5068450;ventas_catalogo;3;1;1;0;0;1;0;0;0;0;1;0;0;0;0
2835067;339275;1642085;2758037;554940;1501;116388;3313285;308;3313285;11;3904248;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
1402200;316000;1556859;260088;909369;1501;0;2322631;1153174;2322631;15;8760062;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1
8195482;900027;984534;7340158;2843869;1501;80231;10184027;0;10184027;8;8136641;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1629297;20000;1331985;6318;1681107;1501;0;1687425;0;1687425;2;4907481;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
957618;552790;604293;581224;1820865;1501;20906;2713080;310991;2713080;10;5585377;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1485473;145840;575085;0;1253060;1501;0;1873307;620247;1873307;7;6249071;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5006381;5000;837707;5505666;2232385;1501;268927;7738051;0;7738051;13;8792235;ventas_mostrador;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2469290;270000;1448960;520061;2583228;1501;0;3103289;0;3103289;9;6146565;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
4406784;650450;771004;3110894;1645852;1501;103883;4794220;37474;4794220;18;7157151;ventas_domicilio;4;1;0;1;1;0;0;0;1;0;1;0;0;0;0
3145148;287300;2918067;889797;1596972;1501;0;4340106;1853337;4340106;21;8385285;ventas_otros;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2877417;6000;782659;1917202;1480770;1501;0;3397972;0;3397972;10;8404916;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1966798;667847;2015631;869161;1168708;1501;107089;2126910;89041;2126910;28;7663443;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
827549;20000;500285;182853;657836;1501;0;988425;147736;988425;11;2101465;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
637370;1000;316620;132876;538360;1501;0;671236;0;671236;6;7732766;ventas_telefono;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1
4926420;660000;7934559;3543596;1733496;1501;0;5555335;278243;5555335;4;7924198;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1521801;9000;748546;87257;1789681;1501;0;1876938;0;1876938;3;3665406;ventas_mostrador;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2811970;751439;540930;624086;1184191;1501;81627;4062775;2254498;4062775;9;2875173;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
924109;533681;351658;218313;696229;1501;0;952443;37901;952443;5;5515130;ventas_ferias;2;0;0;0;0;0;1;0;1;0;0;0;1;0;0
3916247;112000;271871;2505139;1448503;1501;0;3953642;0;3953642;1;3830976;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
426604;348000;204813;0;531036;1501;0;582191;51155;582191;4;5385791;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5190915;14821805;4088340;307959;6537126;1501;13236;6845085;0;6845085;11;7818573;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
2646132;10670;692100;1765883;920375;1501;0;2684294;-1964;2684294;2;4360078;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
979285;318500;150697;536128;542847;1501;0;1283975;205000;1283975;3;4824364;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1109797;290000;1329021;939526;763799;1501;0;1703325;0;1703325;5;6117347;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
740848;50000;350880;328827;442298;1501;0;771125;0;771125;6;2699078;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3139794;30000;864710;1273467;845453;1501;34;3146552;1027632;3146552;10;8498027;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
854928;40000;594830;6459;974795;1501;0;981254;0;981254;4;4796659;ventas_maquinas;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1191742;219550;6325687;0;1231386;1501;0;1231386;0;1231386;5;6291701;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
858899;389500;770768;9106;1006961;1501;0;1158567;142500;1158567;5;4828790;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
3214025;618975;2445802;4909435;-400297;1501;114297;4509138;0;4509138;25;6770835;ventas_otros;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6293;5000;151730;50899;174876;1501;0;225775;0;225775;4;3075419;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5904490;516612;1340282;2500407;3430187;1501;0;5930594;0;5930594;13;8371381;ventas_comisionistas;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2465223;120000;736372;3999444;-696830;1501;469287;3302614;0;3302614;22;6304148;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1
2654723;1000;1601207;153790;2724009;1501;0;2877799;0;2877799;10;7594046;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0
1198834;5000;2319557;663983;694764;1501;445;1358747;0;1358747;15;7666888;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
976139;50000;352008;366874;765085;1501;0;1131959;0;1131959;5;3737035;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1963968;1264400;953246;1255344;2653118;1501;9;4642543;734081;4642543;7;6322045;ventas_otros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
849541;200000;1280344;3657445;319097;1501;45500;3976542;0;3976542;19;8730291;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1471268;20000;597100;377076;1110425;1501;2958;1487501;0;1487501;8;8021683;ventas_otros;2;1;1;0;0;0;0;0;0;0;1;0;1;0;0
9233608;828300;895021;10864968;1589371;1501;417;12454339;0;12454339;8;6722855;ventas_mostrador;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0
1038160;211760;865791;1143876;1761664;1501;0;2905540;0;2905540;7;7449113;ventas_mostrador;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
